ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Cus_weekday,Dt_Cus_month,Dt_Cus_quarter,Dt_Cus_year,Membership_day,Total_children,Total_Mnt,Total_purchases,Total_accepted_cpm,Living_Status,Family_size,Age,Cluster No.
5610,Graduation,33456.0,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,0,4,2,2014,229,2,36,6,0,Together,4,49,3
6460,Graduation,28718.0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,5,7,3,2013,511,1,57,7,0,Together,3,32,3
1349,Graduation,50447.0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,0,4,2,2014,229,2,148,8,0,Together,4,44,3
1880,PhD,53537.0,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,3,1,1,2014,310,2,93,8,0,Together,4,55,3
641,Graduation,52074.0,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,4,4,2,2014,246,1,119,7,1,Single,2,47,4
8717,PhD,80427.0,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,6,12,4,2012,727,1,1835,28,0,Together,3,39,2
10314,PhD,83837.0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,6,12,4,2012,720,0,1318,25,3,Together,2,66,0
10854,PhD,38853.0,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,4,5,2,2014,197,2,45,7,0,Together,4,44,3
10492,Graduation,38285.0,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,1,6,2,2014,165,3,10,4,0,Together,5,55,3
6935,2n Cycle,78497.0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,5,1,1,2013,693,0,978,25,1,Together,2,63,2
7698,PhD,51650.0,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,2,11,4,2014,31,1,191,10,0,Together,3,38,3
3559,2n Cycle,16248.0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,6,10,4,2014,62,1,57,9,0,Together,3,26,3
10562,Master,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,5,9,3,2013,434,0,1033,24,0,Together,2,68,2
10796,Master,30477.0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,2,1,1,2014,318,1,66,6,0,Together,3,30,4
2563,Basic,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,6,6,2,2014,174,0,43,6,0,Together,2,53,4
3518,Graduation,25271.0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,5,5,2,2012,938,1,50,5,0,Together,3,31,3
5823,PhD,32303.0,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,6,8,3,2014,125,1,39,7,0,Single,2,44,4
3934,Graduation,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,4,2,1,2013,666,1,608,18,0,Together,3,48,1
6982,Graduation,74068.0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,1,3,1,2013,627,0,1581,24,0,Together,2,38,2
6431,PhD,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,5,2,1,2013,651,2,68,7,0,Together,4,50,3
9733,Basic,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,6,9,3,2012,818,1,80,5,1,Together,3,36,3
5602,PhD,66973.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,4,5,2,2013,568,0,1282,28,0,Together,2,25,2
1324,Graduation,38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,3,5,2,2013,555,1,91,8,0,Together,3,26,3
326,Graduation,51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,0,2,1,2013,656,2,315,16,0,Together,4,41,3
7224,Graduation,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,6,12,4,2013,342,2,31,6,0,Together,4,37,3
6999,Master,69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,1,5,2,2014,207,0,834,23,0,Together,2,34,2
9938,Graduation,80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,3,9,3,2013,443,0,1600,17,1,Together,2,60,0
6422,Graduation,86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,3,1,1,2013,688,0,1270,17,0,Together,2,60,2
3182,PhD,46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,0,3,1,2014,250,2,263,15,2,Single,3,41,4
7300,Graduation,69142.0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,6,6,2,2014,160,1,535,19,1,Single,2,62,2
10424,Graduation,75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,3,9,3,2013,450,0,1295,18,0,Single,1,46,0
8727,Graduation,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,0,10,4,2013,418,1,1150,29,0,Single,2,36,2
2798,PhD,102160.0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,5,2,1,2012,1029,0,1240,26,4,Together,2,37,0
1030,PhD,40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,2,7,3,2013,507,2,38,6,0,Single,3,49,3
624,Master,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,3,10,4,2012,786,0,35,4,2,Single,1,30,4
5176,Graduation,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,0,8,3,2013,481,1,53,5,1,Together,3,26,3
5552,Master,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,0,5,2,2013,572,2,293,17,0,Single,3,51,3
868,Graduation,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,2,8,3,2014,122,1,65,6,0,Together,3,48,4
380,Graduation,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1,10,4,2012,788,1,1804,29,2,Single,2,60,2
2677,Graduation,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,6,3,1,2013,615,1,241,15,0,Together,3,58,3
6521,Graduation,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1,3,1,2014,263,0,1101,20,0,Together,2,60,2
6927,PhD,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,3,5,2,2012,940,2,264,19,0,Together,4,46,1
2877,Master,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,0,1,1,2013,684,2,541,26,0,Together,4,40,1
0,Graduation,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,4,4,2,2013,610,0,1198,17,0,Together,2,29,2
1584,Graduation,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,5,1,1,2014,336,1,482,20,0,Together,3,37,1
7264,2n Cycle,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,4,12,4,2014,1,3,17,4,0,Single,4,36,4
6274,Master,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,4,11,4,2013,386,0,1615,25,2,Together,2,66,0
1377,Master,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,5,8,3,2013,462,1,285,12,0,Single,2,60,4
454,Graduation,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,2,11,4,2012,752,1,1135,28,0,Together,3,34,1
1755,2n Cycle,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,1,11,4,2014,32,1,114,7,0,Together,3,26,4
2075,Graduation,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,3,11,4,2013,387,0,1047,16,0,Together,2,45,2
4785,PhD,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,0,4,2,2014,236,2,714,22,0,Together,4,44,1
9076,PhD,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,2,5,2,2013,584,1,185,13,0,Together,3,34,3
7079,Graduation,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,3,8,3,2012,849,1,1245,32,0,Single,2,52,2
4653,Graduation,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,1,3,1,2013,620,1,189,12,0,Together,3,36,3
7375,Graduation,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,3,10,4,2012,772,1,576,16,0,Together,3,38,1
709,Graduation,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,2,9,3,2012,815,1,1103,18,0,Single,2,62,1
460,PhD,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,2,8,3,2012,850,0,1753,17,0,Together,2,42,2
3726,PhD,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,6,2,1,2014,293,1,17,4,0,Together,3,28,4
6798,Graduation,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,3,1,2013,626,2,433,23,1,Single,3,48,1
5341,2n Cycle,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,2,5,2,2013,584,1,1588,14,1,Single,2,52,0
1606,Graduation,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,2,5,2,2013,570,1,22,4,0,Together,3,43,3
9617,Graduation,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,2,4,2,2014,234,0,19,5,0,Single,1,63,4
3233,PhD,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,5,3,1,2013,623,1,1117,29,0,Together,3,49,2
89,2n Cycle,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,3,9,3,2013,450,1,69,8,0,Together,3,39,3
2936,Master,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,4,4,2,2013,603,1,23,5,0,Together,3,32,3
9449,PhD,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,2,4,2,2013,605,1,605,19,0,Single,2,56,2
7297,Graduation,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,3,12,4,2013,345,1,57,11,0,Single,2,41,4
313,Graduation,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,0,10,4,2013,404,0,2088,22,1,Single,1,46,0
9940,Graduation,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,6,12,4,2012,713,1,1009,16,0,Together,3,56,2
10735,Graduation,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,2,7,3,2013,493,1,26,5,0,Single,2,43,4
9529,Graduation,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,3,11,4,2013,373,0,1627,22,2,Together,2,24,0
6439,Graduation,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,4,8,3,2012,841,1,1102,31,0,Together,3,56,1
7411,PhD,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,1,5,2,2014,214,2,17,6,0,Together,4,50,3
2176,Graduation,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,0,5,2,2013,565,1,1690,16,4,Together,3,42,0
9265,Graduation,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,6,9,3,2013,461,1,1390,21,0,Together,3,61,2
8867,PhD,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,4,8,3,2012,827,0,2126,20,0,Together,2,26,2
8932,Master,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,0,10,4,2012,768,1,1531,25,0,Together,3,45,2
10236,Master,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,0,9,3,2013,446,1,64,7,0,Single,2,39,4
6340,Graduation,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,6,10,4,2013,405,1,26,6,0,Single,2,29,4
10089,Graduation,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,5,5,2,2013,581,0,1112,29,5,Single,1,40,0
2227,2n Cycle,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,5,9,3,2012,805,0,210,11,0,Together,2,56,3
10992,Graduation,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,2,8,3,2012,829,2,1148,26,0,Together,4,47,1
5304,PhD,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,5,10,4,2012,784,1,33,6,0,Single,2,40,4
309,PhD,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1,10,4,2012,781,1,1101,19,1,Together,3,53,1
3406,Graduation,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,0,10,4,2012,775,1,322,16,0,Single,2,50,1
2661,Graduation,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,5,4,2,2013,609,2,44,10,0,Single,3,50,3
3153,PhD,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0,8,3,2013,481,3,17,4,0,Single,4,57,3
10264,Graduation,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,2,10,4,2012,787,1,31,6,2,Single,2,35,4
1184,PhD,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,2,5,2,2013,563,2,845,25,0,Single,3,46,1
4200,Master,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,1,6,2,2014,172,1,275,15,0,Together,3,44,3
9396,PhD,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,4,11,4,2012,743,1,25,4,0,Together,3,36,3
2387,Master,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,5,3,1,2013,644,2,275,17,1,Together,4,62,1
6690,Master,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,3,3,1,2013,632,2,90,11,0,Together,4,48,3
1225,Graduation,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,3,6,2,2014,163,0,1495,19,1,Together,2,51,0
9703,PhD,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,0,10,4,2012,782,2,184,11,2,Together,4,44,3
291,Graduation,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,2,6,2,2013,535,0,981,13,0,Together,2,44,2
4557,Graduation,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,2,4,2,2013,605,1,67,8,0,Together,3,44,3
2379,Graduation,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,5,9,3,2012,805,0,1635,14,1,Single,1,61,2
5726,Master,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,3,3,1,2014,261,1,60,10,0,Single,2,31,4
3066,PhD,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,2,4,2,2014,248,1,231,12,0,Together,3,39,3
6336,Graduation,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,2,6,2,2014,185,2,48,10,0,Together,4,54,3
10967,Graduation,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,6,6,2,2013,552,2,99,9,0,Single,3,51,3
2304,PhD,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,0,9,3,2013,446,1,770,23,0,Together,3,51,1
3445,Graduation,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,3,1,1,2013,688,0,957,23,1,Single,1,58,0
7828,Master,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,2,4,2,2014,220,0,818,12,0,Together,2,33,2
3762,PhD,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,0,2,1,2013,670,0,925,17,2,Single,1,28,0
4391,Master,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,6,4,2,2013,594,1,908,22,0,Single,2,46,2
4669,Basic,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,5,11,4,2013,399,1,102,10,0,Together,3,33,3
10144,Graduation,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,3,10,4,2012,772,1,576,16,0,Together,3,38,1
8652,Graduation,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,4,8,3,2012,827,0,317,13,0,Together,2,68,1
1672,PhD,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,4,1,1,2014,337,1,461,15,0,Together,3,40,4
8962,Master,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,3,4,2,2014,233,2,37,7,0,Together,4,39,3
9974,Graduation,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,5,12,4,2013,364,1,70,7,0,Together,3,40,3
10983,Graduation,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,1,1,1,2013,676,0,930,23,0,Together,2,62,2
8148,Master,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,3,8,3,2013,492,2,859,33,0,Together,4,58,1
10102,Graduation,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,4,12,4,2014,1,0,1478,22,0,Single,1,48,0
4697,Master,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,3,6,2,2013,541,0,390,16,0,Single,1,65,4
9262,2n Cycle,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,6,4,2,2013,608,0,52,5,1,Together,2,30,4
7254,Graduation,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,4,12,4,2013,344,1,137,10,0,Together,3,45,3
4543,Graduation,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,2,10,4,2012,766,0,1919,19,1,Together,2,34,0
4927,Graduation,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,2,1,1,2014,325,2,68,9,0,Together,4,43,3
10451,Graduation,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,1,12,4,2013,368,2,25,4,0,Together,4,49,3
2926,Master,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,3,8,3,2012,835,1,1374,23,2,Together,3,62,2
2874,2n Cycle,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,2,7,3,2013,521,1,32,5,0,Single,2,26,4
9738,Master,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,6,1,1,2013,692,1,100,7,0,Together,3,28,3
7119,Graduation,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,6,12,4,2013,370,0,825,12,0,Single,1,32,2
3924,PhD,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,0,3,1,2014,264,1,916,28,1,Single,2,49,2
5827,Graduation,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,2,4,2,2014,234,2,62,11,0,Single,3,56,4
5596,2n Cycle,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,1,12,4,2013,361,1,728,21,0,Together,3,58,1
10812,PhD,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,4,1,1,2014,337,1,90,7,0,Together,3,36,4
1717,Graduation,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,6,4,2,2014,237,1,273,13,0,Single,2,26,4
9491,Graduation,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,4,12,4,2013,344,1,66,10,0,Together,3,30,3
9274,Master,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,3,3,1,2013,618,0,1213,23,1,Together,2,53,0
6609,Graduation,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,1,9,3,2012,809,0,107,7,1,Single,1,48,4
6963,Graduation,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,5,5,2,2014,217,0,1157,18,1,Single,1,67,0
4440,Master,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,2,10,4,2013,423,1,546,18,1,Together,3,50,1
1379,Master,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,5,4,2,2013,588,0,241,11,0,Together,2,22,4
10032,Graduation,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,5,1,1,2014,322,1,53,11,0,Single,2,38,4
2826,Graduation,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,0,10,4,2013,404,3,37,7,0,Together,5,47,3
2437,Graduation,51381.5,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,2,3,1,2013,640,0,1611,24,2,Together,2,25,0
6320,Master,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,6,6,2,2013,552,0,1508,23,0,Single,1,38,0
3050,Graduation,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,1,12,4,2013,354,2,235,16,0,Together,4,48,3
231,Master,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,0,11,4,2014,33,2,32,7,0,Together,4,58,3
2392,Graduation,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,0,7,3,2013,495,2,102,8,0,Together,4,42,3
9478,Graduation,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,1,8,3,2012,844,1,401,15,0,Single,2,29,1
113,Graduation,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,1,7,3,2013,508,2,28,6,0,Together,4,63,3
2863,Graduation,51381.5,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,4,8,3,2013,470,3,1052,21,2,Single,4,44,2
1802,Graduation,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,3,1,1,2013,688,1,680,21,0,Together,3,43,1
520,Graduation,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,0,1,1,2013,698,1,30,4,0,Together,3,40,3
8275,PhD,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,9,3,2014,95,2,20,4,0,Single,3,49,4
9750,PhD,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1,7,3,2013,522,1,1307,23,0,Single,2,53,2
2607,Graduation,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,4,11,4,2013,400,1,630,24,0,Single,2,61,1
7214,Graduation,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1,5,2,2013,578,0,1283,18,0,Together,2,57,2
5835,PhD,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,3,2,1,2013,667,1,65,9,0,Single,2,38,4
3896,Graduation,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,3,7,3,2013,513,1,37,5,0,Together,3,30,3
10350,PhD,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,3,9,3,2013,457,3,38,5,0,Together,5,64,3
7786,PhD,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,2,2,1,2013,661,1,160,12,0,Single,2,28,4
2861,Graduation,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,1,4,2,2013,599,1,23,4,0,Single,2,31,4
663,PhD,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,5,11,4,2013,392,0,71,6,0,Single,1,25,4
10675,PhD,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,0,3,1,2013,642,1,1161,19,1,Together,3,58,1
2521,Master,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,1,10,4,2013,431,1,59,5,2,Together,3,43,4
9592,Graduation,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,6,6,2,2013,524,1,33,7,0,Together,3,31,3
10151,Graduation,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,6,12,4,2012,727,2,946,22,0,Single,3,54,2
7381,Graduation,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,1,6,2,2012,907,0,1442,22,4,Single,1,46,0
4099,Graduation,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,1,12,4,2012,725,1,62,5,0,Together,3,42,3
9560,Graduation,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,6,3,1,2013,643,0,1674,22,2,Together,2,49,0
10172,Graduation,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,0,10,4,2012,789,0,1538,21,0,Single,1,26,2
11191,Graduation,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,4,7,3,2013,512,0,139,8,0,Single,1,28,4
9707,PhD,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,4,11,4,2012,743,1,1182,20,2,Together,3,45,1
6245,PhD,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,3,6,2,2013,541,1,507,18,0,Together,3,64,1
8234,Basic,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,3,8,3,2013,478,1,18,4,2,Together,3,41,4
1411,Graduation,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,4,10,4,2013,421,0,940,16,0,Single,1,62,0
8553,Graduation,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,6,6,2,2013,531,2,42,6,0,Together,4,49,3
